APOGEE_ID,APOKASC2_AGE,APOKASC2_AGE_MERR,APOKASC2_AGE_PERR,DR16_ALP_M_COR,DR16_ALP_M_COR_ERR,DR16_FE_H,DR16_FE_H_ERR,DR16_M_H_COR,DR16_M_H_COR_ERR,DR16_O_FE,DR16_O_FE_ERR,ASTRONN_AGE,ASTRONN_AGE_ERR,TEFF,ASTRONN_TEFF_ERR,ASTRONN_LOGG,ASTRONN_LOGG_ERR,ASTRONN_C_H,ASTRONN_C_H_ERR,ASTRONN_N_H,ASTRONN_N_H_ERR,ASTRONN_O_H,ASTRONN_O_H_ERR,ASTRONN_TI_H,ASTRONN_TI_H_ERR,ASTRONN_FE_H,ASTRONN_FE_H_ERR,STARHORSE_M_H,STARHORSE_M_H_MERR,STARHORSE_M_H_PERR,ASTRONN_C_N,ASTRONN_C_N_ERR,ASTRONN_O_FE,ASTRONN_O_FE_ERR,AGE_DIFF
2M19154977+4655262,17.538805,3.5429318,0.04043112,0.154929,0.0068016886,-0.19721155,0.008454729,-0.17792155,0.007163395,0.18453501,0.008004952,7.98404924111855,2.238968063014473,4097.7935,20.81163,1.4394042,0.055115778,-0.11924592,0.032578133,-0.002213745,0.023275731,-0.0015072264,0.035181977,-0.061018925,0.042673957,-0.19657502,0.025629302,-0.104270495,0.009158164,0.008937515,-0.11703217,0.04003866,0.1950678,0.043527376,-9.55475576681602
2M18530223+4707524,13.4276495,5.911421,3.7119234,0.0025789998,0.0049376916,0.34753844,0.006890954,0.35875845,0.00571418,0.021612018,0.005139455,8.352420590515141,3.398235155753309,3930.2253,40.6998,1.5885202,0.08018532,0.3579863,0.0528581,0.49805596,0.045437902,0.35416153,0.042917542,0.6635937,0.1532393,0.31019846,0.051609028,0.3252578,0.0,0.0,-0.14006966,0.06970353,0.043963075,0.06712233,-5.075228907470699
2M19101090+4713136,16.634127,6.6800723,1.2307492,0.017218001,0.006931717,0.13727845,0.008330929,0.15271845,0.007403032,0.020190999,0.011836483,6.056171907454322,1.3642613459104538,4510.742,26.171402,2.252845,0.053237952,0.15719733,0.0354902,0.3372482,0.03634287,0.17068405,0.03562051,0.19650462,0.04650413,0.1349641,0.027191862,0.14465082,0.019719467,0.0015106648,-0.18005088,0.05079723,0.03571996,0.044813145,-10.577954755753685
2M19262893+4716510,16.74943,5.784647,0.8703317,0.138949,0.0071392693,-0.24091154,0.007699275,-0.21841155,0.0068162046,0.201755,0.012126003,7.2910286832299285,1.7047321313347372,4640.6797,22.118444,2.2610223,0.05029218,-0.1103673,0.021448754,-0.08494772,0.018440127,-0.005467493,0.021566797,-0.13365977,0.03853724,-0.23848827,0.020281034,-0.11109061,0.02035261,0.0007510334,-0.025419578,0.028285814,0.23302078,0.029604848,-9.45840101952886
2M19102804+4735234,13.489629,1.3836474,1.7860317,0.0001609996,0.006022162,0.12618846,0.006643285,0.14088845,0.005917928,-0.048287004,0.011738559,6.190953354924332,1.5983129284934123,4765.887,27.1703,2.4950461,0.047488853,0.127682,0.03590485,0.17874005,0.018583953,0.12128679,0.022215452,0.09288938,0.025953412,0.087519266,0.019024327,0.10630944,0.0022877231,0.017193556,-0.051058054,0.040429216,0.03376752,0.0292481,-7.29867543688475
2M19463083+4730335,14.927944,4.286514,2.5705228,-0.0046200007,0.007580722,0.02197845,0.008763389,0.01855745,0.007856058,0.041181,0.014112767,5.923979809907302,1.1244033463472458,4582.097,28.772827,2.219428,0.061666317,-0.10619088,0.022584185,0.15138957,0.022131033,-0.036732517,0.021411724,-0.035963915,0.035292603,-0.061437063,0.02050548,-0.01686206,0.010121796,0.0008819867,-0.25758046,0.03162006,0.024704546,0.029646866,-9.003964373442308
2M19473219+4733062,12.912192,4.950599,4.993866,0.0060819983,0.0054965126,0.14072846,0.006589795,0.16026846,0.005685528,0.037444994,0.007509422,6.16424453629016,1.9276695120033436,4311.368,20.041115,1.9546875,0.04782904,0.10382348,0.028598761,0.3226271,0.031028513,0.15299734,0.025980053,0.1768747,0.04482258,0.106825,0.024713514,0.14402178,0.03786785,0.0014510453,-0.21880361,0.042197842,0.046172343,0.03585695,-6.7479478083753675
2M18501021+4738449,14.621772,5.267715,2.7162683,-0.005841,0.005804417,0.05308745,0.0069226036,0.070932455,0.005969567,0.019110002,0.007857186,6.127159025584673,2.1356334961357097,4310.9595,22.008192,1.9172451,0.050610296,0.052236557,0.028654,0.2539011,0.028601576,0.06316101,0.022766044,0.07886519,0.029968869,0.029099504,0.019376846,0.045854308,0.0023128204,0.018072762,-0.20166454,0.04048582,0.034061506,0.029895734,-8.494612786854292
2M19115168+4741384,16.368166,5.775628,1.4967105,0.067629,0.0055888635,0.13306846,0.006357556,0.17095844,0.005585869,0.08599998,0.009072257,8.003916291943646,1.4776624596153958,4557.5156,27.553598,2.5769498,0.07978706,0.24939993,0.045297295,0.24756128,0.028963238,0.24499379,0.031221367,0.24735743,0.036949143,0.13956873,0.027326278,0.25057772,0.018726438,0.0014125109,0.0018386543,0.05376536,0.10542506,0.041490953,-8.364249677904986
2M19570191+4741231,13.551894,4.368568,3.9465728,0.014791001,0.0062716766,-0.06837055,0.007912729,-0.047160547,0.00669393,0.038447,0.00733773,5.84836063808729,2.76460269164793,4101.2607,20.770588,1.5523294,0.052988283,-0.08436833,0.022558466,0.11861364,0.025126247,-0.010370944,0.028687915,0.016297424,0.051653832,-0.066232525,0.0237487,-0.033293873,0.0185121,0.0069069024,-0.20298198,0.033767033,0.05586158,0.037242413,-7.703533549839956
2M18451110+4745324,13.803843,2.2958388,2.602055,0.016975,0.0058993357,0.022868453,0.0071280133,0.04331145,0.0061183916,0.045972995,0.007689457,7.332899226674579,1.947719566567896,4247.3403,17.56668,1.9156779,0.05215798,0.009409085,0.021235704,0.1680489,0.018330542,0.067314714,0.022268659,0.0872512,0.047634706,0.00240449,0.019553233,0.04121514,0.00046910346,0.00038191676,-0.15863982,0.028052878,0.064910226,0.029634811,-6.470943317881085
2M19203434+4817042,15.346169,6.854365,2.2330663,0.164609,0.009220104,-0.27422154,0.0105533395,-0.25040156,0.009475049,0.20431499,0.016730612,8.195019000922795,1.2794149193676696,4563.3984,24.630838,2.1190407,0.05561208,-0.16619606,0.022438752,-0.08785136,0.017483588,-0.025429819,0.021051968,-0.16714238,0.03951711,-0.28582257,0.02187356,-0.13394673,0.020420521,0.002288863,-0.0783447,0.028445974,0.26039276,0.030358491,-7.151150470817928
2M19252279+4816429,12.971793,2.620371,3.0237875,0.021827001,0.005649194,0.18203846,0.0063396776,0.18606845,0.005605307,0.021460995,0.009905203,6.423375517756972,1.7601971379111563,4629.526,28.086483,2.3701215,0.053343102,0.20358527,0.037238862,0.3739292,0.036595423,0.17049746,0.025240138,0.1796765,0.030497149,0.1581576,0.025137644,0.14394794,0.0006842166,0.02358903,-0.17034394,0.052210707,0.01233986,0.035622545,-6.548417656986681
2M19342546+4812080,15.2756605,7.015281,1.9827183,,,,,,,,,7.742689607600954,1.815864353285327,4523.254,25.03267,1.89237,0.06263408,-0.50938183,0.026405672,-0.36036843,0.028760739,-0.21866664,0.027658686,-0.41622776,0.04266211,-0.5278852,0.023427688,-0.34993473,0.0067940056,0.0057697296,-0.1490134,0.03904407,0.30921856,0.0362472,-7.532970907230589
2M18454999+4821281,17.538805,4.5371094,0.5329362,0.24304901,0.014833228,-0.68421155,0.016034482,-0.6582115,0.014907851,0.48082504,0.038095433,7.759424091744604,3.0658488405682656,4952.1646,54.10161,2.3465257,0.094088234,-0.60815525,0.051603433,-0.5450172,0.057808943,-0.2533756,0.066405624,-0.5590684,0.10644931,-0.6782814,0.048630156,-0.4748453,0.019368708,0.018543065,-0.06313807,0.07749057,0.42490584,0.08230795,-9.779380916189966
2M19283472+4818255,16.86553,5.541527,8.253334,0.205079,0.008050869,-0.46559155,0.009136952,-0.45975155,0.007901064,0.228805,0.010842197,8.60633425817036,2.179857421669827,4297.0537,21.84218,1.6311711,0.0633273,-0.41628435,0.016731754,-0.27287868,0.022208204,-0.21642028,0.023776744,-0.35959065,0.035657745,-0.5022394,0.02288118,-0.31051576,0.015074819,0.0059868097,-0.14340568,0.027805682,0.2858191,0.03299821,-8.259195755867726
2M19541956+4827058,14.521116,5.3166203,2.6975696,0.238099,0.008310385,-0.5089716,0.0089723235,-0.50091153,0.007873117,0.27447504,0.012603752,7.945769491121914,2.267778391800379,4466.936,20.722418,1.7550836,0.05698213,-0.4982447,0.023058712,-0.35698906,0.027081653,-0.26996574,0.027854444,-0.44505098,0.041529022,-0.5711087,0.025374325,-0.31267187,0.009569168,0.0044999123,-0.14125565,0.035568528,0.30114296,0.03767926,-6.575346765591953
2M19330781+4835392,12.764388,3.0144918,4.101142,0.06003,0.007990164,-0.37170154,0.008327255,-0.35412154,0.0074453256,0.059433997,0.0151419155,5.482144348937311,0.8855168625588925,4766.1963,30.395267,2.280904,0.06655043,-0.3936302,0.024662115,-0.16402572,0.025059909,-0.28330657,0.039553743,-0.34980828,0.040575247,-0.38304323,0.025189,-0.30900326,0.004025221,0.0032673478,-0.22960448,0.035159905,0.09973666,0.04689333,-7.28224373547431
2M19015877+4838074,11.402498,4.780333,6.095969,0.029041998,0.0062303017,-0.051542547,0.007123552,-0.03394855,0.0062098573,0.051848996,0.009194561,5.263365452799936,1.5840740612501132,4414.7036,18.147745,1.9759582,0.046702065,-0.13445057,0.01694203,0.13568905,0.022527719,0.0014829533,0.022556458,-0.05068673,0.03313935,-0.0782722,0.017450009,-0.039806575,0.0023330785,0.0038546696,-0.27013963,0.028187416,0.07975516,0.028518355,-6.139132792439322
2M19102862+4837583,14.6554785,5.6189837,2.8429885,0.020829,0.0061536776,-0.03481655,0.0077042216,-0.01946255,0.0065356046,0.056187995,0.007343964,4.99834789625947,2.7765857641348495,4125.9546,19.147762,1.5788176,0.05366328,-0.07237847,0.021702671,0.18926674,0.033630613,-0.0069089634,0.02411016,-0.005108231,0.036337644,-0.060911067,0.023918325,-0.016451687,0.00026262552,0.00026182085,-0.2616452,0.040025294,0.054002102,0.03396154,-9.657130581218556
2M19430627+4843443,8.87156,1.6438621,2.1692262,0.044796996,0.008653234,-0.36698154,0.008983047,-0.34568155,0.008106804,0.050154984,0.019855337,2.9909825258957503,1.228466872822965,4985.6733,41.443752,2.5048056,0.0743294,-0.3557933,0.02784616,-0.2762664,0.04784051,-0.33518687,0.05887313,-0.37136498,0.054281715,-0.36893234,0.030672712,-0.31195968,0.017459571,0.0016236007,-0.0795269,0.05535452,0.033745468,0.06638419,-5.880577570844972
2M19305271+4851071,11.428783,2.9369786,4.2748446,0.010453001,0.005781738,0.05720445,0.006990655,0.07598245,0.0060037514,0.034769002,0.0075799087,4.520874570036948,2.2735707928730986,4253.7554,18.229376,1.8599567,0.04751849,0.0019653887,0.019416975,0.27791074,0.03566518,0.07171078,0.024043918,0.084600285,0.043526694,0.016379038,0.018463138,0.044730604,0.00039916486,0.00039981678,-0.27594537,0.04060818,0.055331744,0.03031497,-6.9079088467110985
2M19394853+4850333,17.33804,6.2972536,0.2817205,0.170949,0.009727548,-0.27112156,0.011060923,-0.24501155,0.010022527,0.22898501,0.019282935,8.024532401293849,1.363498388482155,4689.616,29.34038,2.319133,0.054115962,-0.17224362,0.019358192,-0.0873655,0.019200234,-0.0060833124,0.028607817,-0.12729818,0.041094337,-0.26334023,0.020665351,-0.11181312,0.020751722,0.001635842,-0.084878124,0.027265152,0.25725693,0.03529113,-9.31350699689951
2M19231959+4856260,10.568175,1.4690424,1.7628733,0.052102,0.008607058,-0.36537156,0.008948763,-0.33497155,0.008075079,0.030914992,0.019780211,5.269258068177988,1.760443212465206,4968.065,39.725273,2.4929013,0.070754394,-0.31966648,0.024647579,-0.25853032,0.036803227,-0.24047075,0.052634582,-0.374379,0.04707939,-0.36495882,0.029433371,-0.292367,0.017150491,0.0014952123,-0.061136156,0.04429425,0.12448807,0.060305245,-5.298917247678945
2M19332527+4905240,14.554591,2.5319464,1.1129199,0.046674997,0.0052399146,0.28336844,0.005999216,0.29076844,0.0052798586,0.05842802,0.008782502,6.592691919392678,1.974546481780034,4563.242,25.58989,2.3406782,0.05489781,0.35441586,0.056995258,0.33800972,0.030697994,0.27641755,0.03315433,0.27652645,0.044275172,0.22003065,0.031210367,0.26985088,0.0007497668,0.017509848,0.016406149,0.06473659,0.056386903,0.045533467,-7.961899259501365
2M19320640+4906272,15.417005,5.599525,2.2433736,0.14548899,0.008184982,-0.35540155,0.0086778775,-0.34049156,0.00775999,0.23886499,0.015187029,7.6373213027296485,1.3094043969368863,4713.8853,30.527414,2.254167,0.063555874,-0.3103901,0.020419383,-0.23646088,0.023694111,-0.12724398,0.02674676,-0.2766613,0.037429385,-0.39259863,0.02389598,-0.2388447,0.01632461,0.0010483563,-0.073929235,0.03127878,0.26535463,0.035866518,-7.779683282536465
2M19463360+4911458,17.498466,4.9670553,0.080769256,0.161339,0.0077213966,-0.25016156,0.00843045,-0.23110154,0.007505402,0.22225502,0.013599012,7.626140936274291,1.3005105405762694,4650.186,26.047522,2.3002622,0.05793624,-0.1433646,0.021325607,-0.10627826,0.017848333,0.009138589,0.024162354,-0.106665194,0.031823512,-0.25568417,0.021275753,-0.11088382,0.0009189248,0.0006246418,-0.03708633,0.027809072,0.26482275,0.032194365,-9.872325555424927
2M19083508+4915392,16.218102,7.448093,1.5646931,0.170459,0.0068028206,-0.20204155,0.007969596,-0.18719155,0.006868558,0.19852501,0.009046662,7.008315116138591,2.241386681286081,4278.449,21.704105,1.7108608,0.057062738,-0.1178175,0.028751407,-0.04014231,0.028274514,0.0036371993,0.0333747,-0.10983431,0.034727883,-0.24011785,0.022712,-0.06632692,0.00477729,0.0077555366,-0.07767519,0.040324826,0.24375504,0.04036961,-9.209786385326254
2M19384199+4912464,13.899527,2.014504,1.8041017,0.039672002,0.008328979,0.07499645,0.009813748,0.08246945,0.0089128595,0.058363996,0.017522432,7.019456894272528,1.354074264399464,4660.7466,23.774445,2.3646288,0.043552693,0.12831771,0.032838695,0.17807376,0.022273986,0.11546468,0.017428814,0.076070964,0.027941545,0.059979297,0.018705202,0.08359471,0.020266518,0.0009846836,-0.04975605,0.0396801,0.055485383,0.025566544,-6.880069701796808
2M19405091+4915171,11.694994,5.0422626,6.0878,0.008759998,0.005560914,0.28147846,0.006796884,0.29332846,0.00592251,0.033391,0.008208496,6.64388720884103,1.9349740026438875,4356.3887,32.67229,2.133634,0.073774844,0.2618747,0.04273452,0.49435338,0.047303498,0.2818849,0.03759822,0.33434543,0.063022815,0.21770315,0.034388103,0.30525896,0.0008933842,0.01910898,-0.23247868,0.06374841,0.06418176,0.050952602,-5.05110676393729
2M19163562+4923122,14.825181,1.4592257,0.84232986,-0.004579,0.006744395,0.029995453,0.007354011,0.04853345,0.0065947743,-0.034762003,0.014906117,3.4941213415491648,1.4154759595255308,4945.319,40.60328,2.6378305,0.07015843,0.0012442619,0.028754285,0.15770677,0.026525488,-0.020863522,0.031403676,-0.036647044,0.03349731,0.0005753725,0.02667198,0.022432467,0.011176511,0.0022139493,-0.1564625,0.039120458,-0.021438895,0.041201763,-11.33105966583609
2M19044946+4929242,13.931568,4.705854,3.6881924,0.104339,0.007445943,-0.28525156,0.007956827,-0.22577155,0.0070932154,0.14741501,0.013643797,6.90523865192284,1.2757786116704906,4729.9473,27.509802,2.6350288,0.07875531,-0.03833407,0.03455487,-0.20972563,0.047944423,0.015617502,0.039949153,-0.04793295,0.06835919,-0.21818449,0.024516845,-0.14045013,0.00074255466,0.0013526678,0.17139156,0.059099127,0.23380199,0.046872277,-7.026329493829113
2M19322887+4928357,14.354895,2.551688,2.8637915,0.06379,0.007042007,-0.18918155,0.0075643826,-0.17617154,0.006718957,0.10334501,0.012508096,6.269671408101279,0.9101166691475716,4693.532,24.75096,2.3277104,0.051547963,-0.15094373,0.02167216,0.064390086,0.02109293,-0.03584184,0.034011856,-0.09965929,0.04197331,-0.16124642,0.02240651,-0.0527395,0.017901294,0.0004629679,-0.21533382,0.03024226,0.12540458,0.04072908,-8.085223229960246
2M19411240+4936344,9.268298,1.2883514,1.6461052,0.005888,0.00542661,0.29356846,0.006119564,0.32333845,0.0054423185,0.061039984,0.0106639955,2.237087083505603,3.3399660431644556,4727.251,118.423904,2.2259583,0.21187162,0.57724416,0.13827202,1.3821982,0.3604601,0.20926757,0.071004935,0.15454173,0.11140712,0.2685012,0.09603864,0.25117254,0.000821501,0.01847586,-0.80495405,0.38607076,-0.05923362,0.11943668,-7.031211065603284
2M19412968+4938155,17.660378,5.414216,0.32833093,-0.025327701,0.005087464,0.27773845,0.006727205,0.29260844,0.0056551397,-0.0022026002,0.005769832,8.396807405040228,3.134690792921147,4044.869,41.408165,1.6330731,0.07279193,0.37912825,0.057942763,0.3728508,0.04537195,0.29486322,0.041790497,0.4671734,0.08493363,0.25985852,0.043013137,0.25133613,0.0006045401,0.00088712573,0.006277442,0.073593326,0.035004705,0.059971455,-9.263570097401178
2M18575991+4947290,17.538805,5.2077565,7.407142,0.212449,0.010960376,-0.6846216,0.011106587,-0.66899157,0.010094735,0.403135,0.024103658,7.466104856092504,2.7097317241281917,4902.3716,60.26706,2.271232,0.10633901,-0.578207,0.045985628,-0.57605064,0.05545997,-0.3905881,0.058483932,-0.6151689,0.08203646,-0.68692183,0.055476867,-0.53252923,0.0046857,0.017639637,-0.0021563768,0.07204503,0.29633373,0.080610506,-10.072700151842067
2M19392622+4946342,13.995873,5.2862372,3.9101853,0.010609001,0.005615518,0.11488845,0.006986423,0.12410845,0.0059556896,0.030040003,0.006976965,6.555925266950901,2.520368877092563,4171.1235,25.571207,1.7281622,0.052196693,0.11157417,0.027747065,0.32324752,0.03421682,0.16916198,0.026940027,0.2125614,0.053158436,0.11858524,0.02930489,0.10623766,0.008218594,0.017580226,-0.21167335,0.044053268,0.05057674,0.039806303,-7.439948184282009
2M19403670+4954221,14.791084,4.83703,2.6671376,0.101279005,0.008691287,-0.03129955,0.0102697,-0.03204155,0.009270148,0.131543,0.016693367,7.8527434809974075,1.1092000871730632,4547.1597,29.169813,2.1930792,0.05991803,-0.058115304,0.017753549,0.094326764,0.021825902,0.052693058,0.02144161,0.01858046,0.041794684,-0.049581446,0.023190895,0.010647031,0.01639567,0.014200151,-0.15244207,0.02813465,0.10227451,0.031584177,-6.938340808553374
2M19114137+5046523,17.61976,5.0594606,0.0,0.114379,0.0098303,-0.34747154,0.010789072,-0.33751154,0.009790005,0.196675,0.020232867,6.7523615138425575,1.5913174671365378,4771.4453,38.58605,2.2777205,0.080962874,-0.33811262,0.02750129,-0.17054191,0.022797983,-0.1912868,0.03134884,-0.33354345,0.086260706,-0.36506876,0.030061206,-0.277349,0.01790914,0.006401062,-0.16757071,0.03572211,0.17378196,0.043433003,-10.867398999463106
2M19113077+5101351,17.660378,6.543061,10.393958,0.23758899,0.009411791,-0.39819154,0.010914199,-0.38240156,0.009657552,0.268345,0.014913546,10.108545810690845,1.4327929910985853,4393.046,20.60451,1.9723254,0.07234326,-0.26460838,0.016301474,-0.23769721,0.02714435,-0.07971629,0.027435336,-0.20042922,0.061814576,-0.39026272,0.024378553,-0.17110336,0.01024209,0.015867263,-0.02691117,0.03166313,0.31054643,0.036701657,-7.551831691750561
2M19241126+5123322,14.256076,3.6635387,3.4858189,0.084759,0.007559991,-0.35218155,0.00944045,-0.34018156,0.007962273,0.10673499,0.008592443,7.2317947030534615,2.696654506560174,4066.1743,19.77067,1.273253,0.054810956,-0.3687003,0.02436777,-0.20675142,0.032741364,-0.22548977,0.031425454,-0.2911572,0.053045295,-0.36259624,0.026654793,-0.27091113,0.00039589405,0.00039592385,-0.16194887,0.04081403,0.13710648,0.041207246,-7.024281156016363
2M19172161+5140182,11.77606,2.4004397,3.0832968,0.011875,0.007461831,-0.28604156,0.00791465,-0.26647153,0.007043757,0.040380016,0.013434152,5.004292518327224,1.0586875914360803,4688.5713,24.02581,2.2444193,0.06262718,-0.34196725,0.017479932,-0.14677776,0.019231912,-0.24030158,0.03222011,-0.32666627,0.039663713,-0.31746656,0.020967184,-0.25503406,0.017594486,0.0006656647,-0.19518949,0.025988737,0.07716498,0.03844162,-6.771767586042893
2M19254985+3701028,16.330519,8.350573,17.088985,0.073129,0.0071596387,-0.27478155,0.0082539115,-0.26961154,0.00713477,0.09916502,0.009704328,7.66955471036085,1.9235099850580344,4306.638,15.7688875,1.6817043,0.03937337,-0.31440824,0.01638423,-0.1420024,0.020486116,-0.17666656,0.022407474,-0.2663316,0.035935633,-0.3020923,0.019021308,-0.23377156,0.00048740208,0.000486508,-0.17240584,0.026232118,0.12542576,0.029392261,-8.66096401217333
2M19250971+3708188,14.028137,3.1137338,3.1114361,0.089278996,0.00924158,-0.57296157,0.009338187,-0.56592155,0.008398156,0.24135503,0.018507037,6.756680832880682,2.275747436923439,4823.6426,45.213696,2.1896641,0.102619484,-0.5787274,0.038463775,-0.4545454,0.044338822,-0.3667599,0.052935813,-0.58497375,0.049983315,-0.585391,0.04219455,-0.5148361,0.0037312508,0.0069098473,-0.124182016,0.058697473,0.21863109,0.06769476,-7.271456374150568
2M19293659+3713410,14.487719,6.653422,3.0107484,0.038808003,0.006135895,-0.01858455,0.007866141,-0.00824855,0.0066298484,0.058839995,0.007012165,6.867017616598481,2.6448772789516637,4064.6118,24.05458,1.4990044,0.051955767,-0.021077096,0.02626116,0.1559986,0.02657033,0.033405993,0.027911337,0.06747282,0.050289683,-0.030176958,0.023991961,0.005032011,0.0010390352,0.019343952,-0.1770757,0.037358142,0.06358295,0.036805663,-7.620700965554839
2M19255509+3726471,12.941958,4.2922792,4.71842,0.067539,0.0074490295,-0.34029156,0.008478973,-0.33327156,0.007346945,0.096715,0.010256603,7.579767426221349,1.64269055720092,4318.8804,14.98816,1.741607,0.047436558,-0.39684597,0.021484701,-0.19407266,0.018957138,-0.22045828,0.018032774,-0.31363204,0.038406957,-0.35430095,0.019026054,-0.2847012,0.017854124,0.0014336407,-0.2027733,0.028652495,0.13384266,0.02621396,-5.36219100120785
2M19314645+3732024,14.689262,4.9168906,2.809204,0.155089,0.007881591,-0.11704155,0.011095439,-0.08224255,0.009327494,0.21095401,0.008841062,9.611369145351357,2.7436017824754644,3935.8367,34.555508,1.2661046,0.08051404,-0.019526944,0.043549627,0.1247988,0.033928156,0.08208913,0.038623463,0.13429049,0.07509521,-0.10235577,0.037426133,0.07786576,0.015600514,0.007078998,-0.14432573,0.055205885,0.1844449,0.05378185,-5.077893244785361
2M19074491+3741456,12.531412,2.8039396,2.639092,0.166499,0.007393602,-0.21749155,0.007819551,-0.20103155,0.0069959573,0.228835,0.014529004,6.826622405366965,1.5547949861651147,4772.0044,20.585636,2.3781552,0.049059004,-0.072892085,0.028461909,-0.040649462,0.016963832,0.035281647,0.02831041,-0.12142253,0.029438797,-0.24419844,0.022123767,-0.07126267,0.0029582605,0.0004906878,-0.032242622,0.03313385,0.2794801,0.03592966,-5.704789719266824
2M19205259+3744281,14.354895,3.1088445,2.4718463,0.047082998,0.006951922,0.31651846,0.009987109,0.33853844,0.008587441,0.07534298,0.009079723,8.838596987905854,2.678771905410773,4016.261,41.47479,1.6935159,0.081659794,0.35904214,0.053787634,0.536394,0.053818494,0.3425101,0.042192426,0.5739195,0.10657413,0.29001287,0.04615162,0.32007012,0.019992173,0.001706034,-0.17735186,0.076089025,0.052497238,0.062531374,-5.5162976501556695
2M19205510+3747162,15.417005,8.239061,17.696108,0.010835998,0.0056498568,0.29568845,0.008156463,0.31164846,0.006783476,0.03168401,0.005985854,8.700270398657866,3.325310451187515,3861.6206,43.90903,1.4392651,0.07576553,0.35157636,0.051067147,0.55459344,0.0550875,0.3439882,0.042535752,0.6574919,0.1507514,0.29425415,0.048584066,0.31756753,0.018820763,0.0013646483,-0.20301709,0.075116485,0.049734056,0.06457323,-6.716734186608248
2M19210426+3747187,16.86553,8.432182,16.863201,0.008053001,0.0056565665,0.33242846,0.0075785713,0.34548846,0.0064758756,0.03485,0.007142664,7.6171418134809485,2.7348713578074015,4087.176,38.32751,1.7720848,0.078727655,0.35205063,0.0474236,0.52470404,0.05129831,0.3326228,0.041979432,0.5307177,0.09381983,0.2977582,0.04538428,0.30637878,0.00068196654,0.019449502,-0.1726534,0.06986068,0.034864604,0.06182237,-9.248388200557137
2M19270436+3746364,17.100153,5.802194,0.15822577,0.218309,0.010875169,-0.54118156,0.011686713,-0.5189015,0.010614765,0.32976505,0.02217694,7.522891422184312,2.040789746900003,4805.031,41.497257,2.2740304,0.0806504,-0.45659444,0.035133783,-0.39599225,0.039697748,-0.15967833,0.052961934,-0.37022313,0.089997575,-0.5272573,0.035096787,-0.35772243,0.011668384,0.0018709004,-0.060602188,0.053012203,0.36757898,0.06353543,-9.57726154717604
2M19205338+3748282,16.943378,9.977113,24.266375,0.024376001,0.0049890396,0.33668846,0.0067742863,0.35512844,0.0056715803,0.04910797,0.005516855,8.231041497364945,2.950077853192064,3971.324,43.65078,1.6150042,0.07863753,0.3737081,0.05923176,0.55985403,0.05704813,0.37148649,0.045101035,0.62595004,0.13298048,0.3119891,0.04997801,0.34746918,0.0011081398,0.00041341782,-0.18614593,0.0822368,0.059497386,0.06731942,-8.712336951121383
2M19210604+3752049,13.551894,11.967001,102.32584,0.038861997,0.00714059,0.34944844,0.009023105,0.36646846,0.008111459,0.071283996,0.01337677,7.383877093755203,1.0832792548440924,4516.904,33.39752,2.6452966,0.09118297,0.41735056,0.051698282,0.5459153,0.048719782,0.34964663,0.038284324,0.45234835,0.060674697,0.3103523,0.03954257,0.36463848,0.020933837,0.0017312765,-0.12856475,0.07103752,0.039294332,0.05503912,-6.168017094172043
2M19225059+3755438,17.060823,6.8043046,0.47798112,0.047997996,0.0079495385,-0.035947554,0.009721844,-0.02623355,0.008594676,0.068381,0.012666031,6.784111574368762,1.30996902964452,4368.7744,19.072884,1.9313722,0.047485933,-0.058884934,0.015403061,0.12580681,0.018163143,0.022294637,0.023375247,-0.0015786048,0.037314184,-0.03263385,0.02001631,-0.017126918,0.01680861,0.001036657,-0.18469174,0.023814997,0.054928485,0.030774256,-10.276711866182996
2M19242115+3758141,11.803206,4.7724833,5.2576175,0.00094299763,0.005896667,0.035929453,0.006923409,0.048346452,0.005996324,0.032382,0.008264548,5.337300868813186,2.1559059798000653,4347.9375,21.641312,1.9385769,0.047922336,0.025715664,0.024517378,0.2849092,0.03494629,0.07828742,0.029123724,0.04926465,0.032430444,0.019350255,0.019877395,0.025962986,0.0007076878,0.01578705,-0.25919354,0.042688932,0.05893717,0.03526049,-6.465905574973435
2M19242353+3759496,13.304544,2.663114,3.4448845,0.033876,0.009534939,-0.22828154,0.0108785145,-0.21217155,0.009854634,0.078840986,0.018916987,5.410111652344515,0.791272383022311,4659.0435,27.012865,2.1627374,0.06178093,-0.2308588,0.021250563,-0.05114882,0.021371003,-0.20550846,0.060210384,-0.24847667,0.035724577,-0.2413305,0.022597097,-0.21975264,0.0028943568,0.006599754,-0.17970999,0.030138118,0.03582205,0.06431111,-7.894432796508024
2M19205548+3800385,13.520725,6.5704823,3.8973432,0.007449001,0.0069885887,0.04843645,0.008642014,0.058188453,0.0075506237,0.033691,0.010260425,6.175974132117698,1.9417185274231628,4312.78,20.005806,1.8950527,0.043842893,0.02101554,0.021376071,0.24990904,0.028341783,0.08244658,0.028984094,0.06291506,0.03355844,0.029969404,0.018904503,0.04389712,0.018635903,0.0014633536,-0.2288935,0.035499196,0.05247718,0.034604307,-7.344751118126442
